date,equal_weight,mean_variance,risk_parity,hrp,black_litterman
2019-10-03,1321294.1932779062,1453387.9389403183,1362901.1187415961,1312146.1469655605,1453387.9389836162
2019-10-04,1311827.787082029,1458159.1196785735,1357647.7119180434,1300811.2593606226,1458159.119722225
2019-10-07,1322725.3917206898,1467235.1320414934,1369390.9772387908,1311241.5375130684,1467235.1320856132
2019-10-08,1348028.4755886246,1486541.7598135103,1394651.9781736962,1328607.049848398,1486541.7598583144
2019-10-09,1354647.459790165,1491939.2634910753,1401148.2458010325,1341871.8578476096,1491939.2635356877
2019-10-10,1372402.0973416187,1506978.3115135916,1419680.8331193076,1360649.6436230866,1506978.3115583442
2019-10-11,1363674.8835516844,1500061.180384164,1411080.4327468756,1356556.021833779,1500061.1804287303
2019-10-14,1351783.3846097623,1488541.9902697783,1398030.7554584416,1349797.29875649,1488541.9903137414
2019-10-15,1343592.9030668193,1489256.3447808109,1391257.1898698404,1345214.5461846846,1489256.3448247032
2019-10-16,1354083.6635581083,1504191.6648214941,1404108.5802081209,1362199.0823018318,1504191.6648659466
2019-10-17,1379289.3479015366,1523498.0322856852,1429940.731747436,1382302.1070102558,1523498.0323306716
2019-10-18,1365629.3285732288,1524321.018808879,1419390.584370288,1372718.5974002099,1524321.018853975
2019-10-21,1362426.3511091727,1520462.6723879315,1415438.546581894,1371259.0984288019,1520462.6724324385
2019-10-22,1360652.517675906,1513124.9917540958,1411511.6507914683,1364443.4373470177,1513124.9917983497
2019-10-23,1369557.1264241724,1523361.858403066,1421005.0736671207,1371698.7965825782,1523361.858447355
2019-10-24,1373984.1265919283,1531896.8434078426,1426705.4317482854,1378413.1718689734,1531896.8434523295
2019-10-25,1386311.605308264,1543720.3471000365,1440629.0607455345,1389515.2034766397,1543720.347144725
2019-10-28,1395011.866727993,1549338.2230059644,1448998.8398706373,1396419.9531596394,1549338.2230508204
2019-10-29,1390080.7272137823,1548402.0759525883,1444863.6626976077,1397480.4236974386,1548402.075997384
2019-10-30,1389265.1347686008,1549539.790153786,1445228.8249783162,1400753.38939801,1549539.7901988225
2019-10-31,1375592.1307691261,1543624.2677699788,1434864.2006885163,1391767.8507189557,1543624.267815011
2019-11-01,1370188.6066951698,1549012.8278143753,1433211.1861625046,1388580.1625733015,1549012.8278597388
2019-11-04,1353597.6450691253,1546096.0993714898,1421720.7780706184,1380606.5811053794,1546096.0994163782
2019-11-05,1361078.8868806402,1558959.7416091855,1431356.678625028,1387030.5639764166,1558959.7416545383
2019-11-06,1369987.45624168,1555079.9615117344,1436370.469175405,1384805.3741536303,1555079.961556345
2019-11-07,1369083.701359849,1561543.9608905371,1438043.9844243592,1387026.9841218127,1561543.9609351798
2019-11-08,1382202.0650642416,1568828.205840349,1449475.3078676632,1395844.030090575,1568828.2058851635
2019-11-11,1384730.2648181065,1573984.146632109,1453261.8414466728,1395576.7112086492,1573984.1466770698
2019-11-12,1391301.615133406,1586330.8204217076,1461807.6904308724,1401872.1122017612,1586330.820467501
2019-11-13,1413452.9422129837,1601233.814798079,1481722.957324674,1428142.2120462563,1601233.814844091
2019-11-14,1418713.3376098874,1602933.4479660564,1487034.238842969,1428657.932191736,1602933.4480117224
2019-11-15,1427416.2505446267,1612088.4498425596,1495250.8052739012,1439582.1142727889,1612088.449889189
2019-11-18,1416366.7031857742,1607987.5183338944,1486149.007148119,1435774.7550856248,1607987.5183801732
2019-11-19,1462812.802319705,1619616.9020958438,1522536.3270998779,1473885.5752129606,1619616.9021410113
2019-11-20,1440221.381670569,1598393.6116163232,1500260.7154111965,1453653.2318362275,1598393.6116611212
2019-11-21,1443232.7458299433,1604114.899546313,1504565.0783922172,1457638.1160605852,1604114.8995911775
2019-11-22,1402976.1260549778,1582965.4278163302,1471575.2493636406,1417909.3876789825,1582965.4278608582
2019-11-25,1392808.7750923904,1590008.66460413,1467065.2225564898,1411389.3776723826,1590008.6646493333
2019-11-26,1422290.56063533,1602747.8821096178,1491708.5796124472,1428496.3677350958,1602747.882154558
2019-11-27,1413801.4638119803,1602516.5659780623,1485571.1643388951,1426943.128522394,1602516.5660229991
2019-11-28,1415330.1001389641,1599490.709001874,1485171.5314809154,1426284.9157147086,1599490.7090465021
2019-11-29,1402165.8087291538,1588318.1151824247,1471997.4512697603,1411694.945567005,1588318.1152259682
2019-12-02,1403213.0518894752,1583010.1938037847,1470845.884894327,1407429.5377096022,1583010.1938463543
2019-12-03,1409502.6951426934,1591034.447929548,1478584.5963595926,1416411.5430304378,1591034.447971872
2019-12-04,1403858.0997915824,1581071.5141089852,1471618.0451243652,1408920.2074290905,1581071.5141502714
2019-12-05,1399494.0307045935,1574082.1913649456,1465916.1494538256,1401811.377941843,1574082.1914069012
2019-12-06,1401037.4520930299,1572193.511534512,1466343.031487448,1401281.6686658144,1572193.511576957
2019-12-09,1417398.2603235987,1586648.7829108983,1484030.520380945,1421591.6177734477,1586648.7829530167
2019-12-10,1415540.9103721178,1590790.1986685456,1484622.0099520073,1421835.3877823923,1590790.1987110723
2019-12-11,1423952.7448188176,1590111.1403955333,1491031.117527664,1425451.7207876216,1590111.1404382004
2019-12-12,1426996.3734517044,1588899.285794758,1493958.8742948305,1430522.2748651973,1588899.285836709
2019-12-13,1421105.1780246804,1587148.5344645341,1488530.7993391594,1427285.8181263928,1587148.534506558
2019-12-16,1428880.3842923567,1598493.412423775,1497827.9316185636,1432101.3322489692,1598493.4124672462
2019-12-17,1411510.0398897657,1589202.6175290393,1480770.276928467,1414397.408331825,1589202.6175720354
2019-12-18,1412086.0126314,1588095.48588606,1481069.192714081,1415348.4961987583,1588095.4859285764
2019-12-19,1406911.1980842538,1587584.2710995253,1476705.9114285328,1407136.0102658004,1587584.2711429847
2019-12-20,1419908.663367135,1593750.1037077704,1489375.5307866444,1425647.3991348823,1593750.1037496522
2019-12-23,1436143.523523406,1619584.4267954237,1510496.7918967782,1443560.4343951487,1619584.4268377495
2019-12-24,1448475.1602833874,1632121.2025780578,1523193.9650805106,1457737.9352757246,1632121.2026231044
2019-12-25,1440307.1454992357,1629646.6219030037,1516393.872381437,1454968.63641402,1629646.6219474324
2019-12-26,1422617.1876567083,1617597.9885491729,1499162.710405152,1447366.8815897165,1617597.9885940042
2019-12-27,1423995.4356321306,1612354.4131843187,1498989.290363562,1445198.2601480782,1612354.413228368
2019-12-30,1416586.3510199727,1603885.2848294221,1489235.628683591,1432966.02785416,1603885.2848742881
2019-12-31,1420113.3429945062,1604047.6725433802,1492143.1644119453,1442730.8936939943,1604047.6725979168
2020-01-01,1431307.6781862292,1614499.7751924102,1505043.6694119,1446434.3112616458,1614499.775241741
2020-01-02,1443642.2465568206,1634035.8783076094,1519582.6141125197,1457600.45883553,1634035.878362808
2020-01-03,1441705.1466859903,1635695.2295893324,1520297.861378668,1457949.3006410757,1635695.2296424704
2020-01-06,1457920.3141411883,1654478.8076646707,1539028.9826476604,1471135.5725527552,1654478.807721345
2020-01-07,1465142.5058480352,1659765.9340848976,1546291.8732235366,1476122.6425700944,1659765.9341361504
2020-01-08,1440984.2421147693,1655777.2429962228,1525489.0329859941,1447217.1824971444,1655777.2430468437
2020-01-09,1438307.9250129582,1659123.0804551526,1523638.9434669362,1429847.2352655514,1659123.0804974807
2020-01-10,1469945.7499134713,1678548.4799028551,1555476.2494602036,1454995.6996210304,1678548.479938129
2020-01-13,1480890.2511906489,1692406.7400534276,1567500.244647451,1458277.2113946143,1692406.7400887457
2020-01-14,1486593.3150332593,1719906.2848733093,1580712.9994191532,1463126.9056275536,1719906.284906949
2020-01-15,1497489.9439253598,1717491.5230665966,1588737.0600249623,1474372.8795601488,1717491.5230961733
2020-01-16,1496474.811865577,1687395.1345544376,1580754.6362894399,1470350.0562788474,1687395.1345779689
2020-01-17,1499605.1716170495,1700119.074613325,1587244.1718283528,1480305.2444067479,1700119.074641987
2020-01-20,1488046.6649795002,1689711.042638309,1575590.488601407,1464907.3383860176,1689711.0426639176
2020-01-21,1500025.34884756,1694133.9696841675,1585886.4786055847,1477516.7705900485,1694133.9697040461
2020-01-22,1475950.6215594884,1663789.8991430546,1558766.3631300246,1456594.7233955723,1663789.8991542608
2020-01-23,1474661.6548384698,1653590.5817469214,1555118.565684153,1462303.1806580855,1653590.581757049
2020-01-24,1484972.7435638916,1656728.9556020012,1564212.422480359,1476138.4116871166,1656728.955614076
2020-01-27,1478831.4869011068,1659281.1800608921,1559468.538098614,1473213.2042479522,1659281.1800641126
2020-01-28,1469171.2199839987,1660378.4296250332,1551787.9444874253,1471378.7371254747,1660378.4296228266
2020-01-29,1462170.1757030098,1659397.1586405654,1544433.9371217394,1458844.6356484892,1659397.1586418895
2020-01-30,1430408.9063376668,1645010.8102420664,1515780.1447653982,1437234.245659884,1645010.8102454343
2020-01-31,1432307.6259156833,1641083.716269683,1514773.8875659418,1429697.2115719237,1641083.7162555389
2020-02-03,1420733.8658427754,1624625.0323524252,1501518.935552686,1418035.0338666064,1624625.0323817586
2020-02-04,1439700.0458226022,1640086.017695044,1520822.0366431386,1440677.615131339,1640086.017709915
2020-02-05,1430136.0345180123,1644371.8008574205,1514389.2171779263,1441062.6528021374,1644371.800813018
2020-02-06,1417397.448806091,1651038.8395490171,1505219.2870422457,1420988.3112661685,1651038.8395095803
2020-02-07,1424641.0190114346,1641261.0376123728,1508562.9926724427,1423915.2125396105,1641261.0376025287
2020-02-10,1420261.0383120468,1640001.353125953,1504986.3105399383,1421903.1132371386,1640001.3530538918
2020-02-11,1430937.3662680371,1646655.3971698845,1514918.3490260155,1432910.8865416318,1646655.3971168904
2020-02-12,1439800.7419352883,1647610.0100438078,1521647.688017888,1438939.7414327338,1647610.00994661
2020-02-13,1453286.5001943295,1661725.4550153955,1536740.3472006398,1467310.125747491,1661725.4549560582
2020-02-14,1444508.409672303,1650996.9074492038,1526113.6573986032,1453276.3144520093,1650996.907363244
2020-02-17,1459719.5309780065,1655271.4245816749,1537176.3141569314,1464926.3968166925,1655271.424417995
2020-02-18,1463345.0876913997,1667790.6423482602,1543610.3849881154,1468018.3226005367,1667790.6422069166
2020-02-19,1462803.4183381237,1668156.7052944764,1541837.4323765663,1460770.998662856,1668156.7051179195
2020-02-20,1461765.6337435243,1668890.3717952522,1541327.8587862356,1460507.8437393703,1668890.3716217002
2020-02-21,1460895.2941395622,1683381.8157141183,1543801.3616779025,1471763.5972238404,1683381.8155100506
2020-02-24,1442305.4379766714,1659395.2993300497,1521924.804498337,1447350.1452306604,1659395.2990692891
2020-02-25,1462550.958436523,1687953.3256936998,1544054.7790097923,1473425.0780488888,1687953.3253806918
2020-02-26,1438105.5311408902,1661691.4097062424,1519090.0166192474,1437729.0420316656,1661691.4095190682
2020-02-27,1407948.6349154357,1639810.8846684515,1490766.9117638657,1408154.5429583366,1639810.8845718259
2020-02-28,1400810.2419488395,1638719.9183858465,1484252.3314032638,1403422.9632161406,1638719.9182892186
2020-03-02,1380673.7511671174,1612537.9284978537,1463255.28975836,1385963.9590919989,1612537.9284016597
2020-03-03,1333780.3567556164,1597676.0879588022,1425530.7010694765,1337951.3698540067,1597676.0878626008
2020-03-04,1332170.6360322682,1589615.6408699313,1422473.0019743228,1336305.993673111,1589615.6407739574
2020-03-05,1350561.9649408134,1600736.5023437797,1439227.1151605998,1348223.2640243552,1600736.5022476849
2020-03-06,1365532.935634262,1613177.0930807488,1453537.3614384164,1361567.048617339,1613177.0929844063
2020-03-09,1358275.2416852578,1618222.6663454073,1449003.9132651985,1359498.129173788,1618222.6662488594
2020-03-10,1362800.6751174866,1620946.7331154475,1452984.8783452522,1368034.7081392317,1620946.7330189059
2020-03-11,1364516.8478244923,1643366.1899328576,1459628.547657839,1369316.7220031046,1643366.1898355696
2020-03-12,1357977.21341656,1649117.2673623576,1456372.19992848,1370972.2355557901,1649117.2672647364
2020-03-13,1383380.912542973,1674161.437853936,1480188.3234849705,1394671.7286342375,1674161.4377558688
2020-03-16,1391021.6554665198,1682410.1936176026,1486953.167277336,1401430.6440750381,1682410.1935192659
2020-03-17,1412444.8404361815,1695626.7828449765,1505022.1309009304,1415738.2071088592,1695626.782746415
2020-03-18,1414600.4458012918,1701946.8157987322,1507655.9355046034,1414830.301774024,1701946.8157000537
2020-03-19,1424320.1507258248,1702573.7117555835,1514507.605299145,1420677.203123778,1702573.7116568247
2020-03-20,1443913.8874755816,1711545.4954259172,1529990.344692649,1436728.2653374402,1711545.4953270964
2020-03-23,1448914.9318995678,1717288.410868588,1534687.2869362237,1438022.5082388346,1717288.4107697073
2020-03-24,1442218.679599278,1713857.2789442171,1529236.1391760122,1426409.5673920265,1713857.2788453004
2020-03-25,1426865.1994006492,1710545.1051271267,1517792.18455658,1420422.693220176,1710545.1050280726
2020-03-26,1423853.7622089002,1711862.8977934704,1515928.2546565416,1425256.610085302,1711862.897694291
2020-03-27,1398517.3413749745,1698936.8564460166,1494865.2677011401,1398529.0571545046,1698936.8563470594
2020-03-30,1394175.5650217254,1698189.7820164491,1490045.3976878307,1389915.2798445998,1698189.7819173418
2020-03-31,1410138.7823423874,1711416.630685721,1504800.0366013506,1403792.5581359214,1711416.6305795824
2020-04-01,1424218.5414856845,1739856.243929956,1522475.7102004215,1419245.8134654611,1739856.243824569
2020-04-02,1432040.8902663745,1748671.6304016877,1530532.1292925468,1426154.3888591563,1748671.6303032828
2020-04-03,1423435.689589841,1743308.4282379474,1523309.8333242151,1417841.8152050495,1743308.428142087
2020-04-06,1420375.668435095,1724918.5620086177,1516598.1610464952,1414135.5661128638,1724918.561913625
2020-04-07,1418145.3844803816,1730177.0772705327,1515588.6713771902,1412472.5861483752,1730177.0771770694
2020-04-08,1414881.2152194558,1720289.020271533,1511145.3627904213,1404077.9513944406,1720289.020181082
2020-04-09,1398357.1029948532,1699445.8911488054,1493675.6911780408,1390140.7608319344,1699445.8910593886
2020-04-10,1387707.0676694778,1721000.3771274153,1489088.4975821038,1392025.5170980839,1721000.3770344895
2020-04-13,1403770.2353503602,1732077.1759903072,1503977.4941318952,1406800.3509027935,1732077.175915745
2020-04-14,1414467.7289036284,1745579.9581878097,1515744.1295297993,1413353.8864587145,1745579.9581105963
2020-04-15,1422147.9740531817,1761009.6411383653,1524236.172703231,1429054.2013288145,1761009.6410651058
2020-04-16,1417581.8223718733,1776066.3620235068,1522554.8809470183,1432889.0248075053,1776066.3619474594
2020-04-17,1421349.5179573956,1773770.7252068978,1525777.451217275,1435706.2567528994,1773770.7251425597
2020-04-20,1415211.033850043,1773267.3332234982,1521009.1686411777,1428692.0505729674,1773267.3331583878
2020-04-21,1442908.9485354086,1818329.9285170992,1553462.613451042,1453775.8516496085,1818329.9284472996
2020-04-22,1445011.4006457077,1812420.4893064434,1555223.666129512,1442894.4004803363,1812420.4892439262
2020-04-23,1431126.639334217,1795910.4928592308,1541416.133579407,1429811.049502779,1795910.4928000523
2020-04-24,1434225.701132802,1785349.6113742627,1542509.48916035,1423154.6213823524,1785349.6113163885
2020-04-27,1435978.262002688,1778050.2986240317,1542307.1560352817,1424183.0168048423,1778050.2985634159
2020-04-28,1401606.9916584478,1731475.2423708919,1506313.7965367557,1390443.7933709656,1731475.2423064485
2020-04-29,1399263.2632099052,1722326.6130378,1502707.0024269326,1382016.6038332006,1722326.6129761096
2020-04-30,1373875.8970976016,1695860.2604122362,1473331.0937321843,1360642.7671119834,1695860.2603366058
2020-05-01,1368723.3841001426,1699284.2034617756,1470041.3571684957,1357143.6858931128,1699284.2033893438
2020-05-04,1370493.542191411,1695174.0654009643,1469150.8095214448,1356309.963631507,1695174.0653253
2020-05-05,1388333.3572187878,1708411.8235714254,1487996.7012490092,1368297.915510499,1708411.8235017667
2020-05-06,1402341.2580043878,1708750.9436100577,1500128.6066518617,1380447.2388025536,1708750.9435465673
2020-05-07,1388041.6984380384,1717071.1581710796,1489049.8916370745,1373268.915414392,1717071.1581051496
2020-05-08,1380549.9768594156,1707031.7056042363,1480472.3757136334,1371150.939720576,1707031.705532696
2020-05-11,1379748.3221312962,1718521.4406402435,1483363.4332200545,1371470.8815349555,1718521.4405705167
2020-05-12,1373684.60258545,1712949.2510228541,1476383.161671305,1363592.3683955949,1712949.2509485348
2020-05-13,1361956.9464314824,1710986.2751277026,1465931.8100283118,1358020.2261602862,1710986.2750474815
2020-05-14,1373179.2584804753,1713916.5151777347,1475764.0912018593,1364175.8502362997,1713916.5151016167
2020-05-15,1378349.2711553678,1717225.1592307587,1481202.1724181995,1365967.116288599,1717225.1591555437
2020-05-18,1373102.3111994904,1717926.1973958325,1477671.8927709912,1356150.7675874417,1717926.1973205188
2020-05-19,1371076.3101463253,1717156.4550252575,1475953.4174486436,1355918.436913815,1717156.4549511764
2020-05-20,1378455.5697602096,1718862.258929811,1483269.4823641041,1359893.7043721045,1718862.2588581853
2020-05-21,1350653.1063783893,1706960.1241373124,1454773.2015375458,1341533.5416786913,1706960.1240548985
2020-05-22,1349504.8708386335,1704291.5002196683,1452927.2266852427,1337389.9792143826,1704291.5001361761
2020-05-25,1328787.3283235033,1680707.5457047767,1428995.3873262405,1325919.862910973,1680707.5456093694
2020-05-26,1321306.3772588926,1674639.5816409027,1421185.9738791313,1318050.2638558035,1674639.5815418388
2020-05-27,1316446.4775137026,1665407.3439511408,1413776.1869659694,1316193.697676223,1665407.3438464166
2020-05-28,1315813.7689444474,1677842.6777459937,1416356.0766161822,1317997.0923476187,1677842.677644247
2020-05-29,1314467.2804580217,1676126.6585010167,1415217.8946861085,1321204.950076261,1676126.6584357473
2020-06-01,1313636.2410193558,1669337.3047363712,1412743.3202941127,1318431.0664283005,1669337.3046657066
2020-06-02,1315746.3923854614,1667868.5046553113,1414530.4125364316,1319438.8659334332,1667868.504596037
2020-06-03,1312562.0890648232,1665831.7661545528,1411440.5020465476,1319570.4137434335,1665831.7661030088
2020-06-04,1315310.265707901,1663026.1515648107,1413810.9031290826,1319221.6029359812,1663026.1515230872
2020-06-05,1314646.118573812,1661751.8807335584,1413158.0626601507,1315569.562390486,1661751.8806782116
2020-06-08,1304335.0932651157,1652123.9295202247,1401790.2818302962,1304085.7538496817,1652123.9294688315
2020-06-09,1291061.2130597269,1638579.6135853094,1386248.8660975248,1293910.7051471914,1638579.6135585264
2020-06-10,1290425.0738326262,1641933.9384128395,1386514.674625575,1294631.254951666,1641933.9384000534
2020-06-11,1287781.1470392954,1629585.87729008,1382120.8216755227,1290749.8538981644,1629585.8772928594
2020-06-12,1279530.5508773378,1623421.7628501477,1373860.982497889,1288951.7000768105,1623421.7628885198
2020-06-15,1269404.9358240482,1612460.4983510866,1362194.0744288515,1281812.8261767149,1612460.4983988872
2020-06-16,1270473.1667382182,1610313.1856630493,1362492.0291102976,1284638.0236318917,1610313.1857181606
2020-06-17,1270741.9538930538,1608930.2984813862,1362636.921162656,1287402.0811925512,1608930.298546314
2020-06-18,1264527.13186433,1597466.7405343386,1354908.3663484824,1278387.8146868364,1597466.740601387
2020-06-19,1256529.129551543,1590219.0326890466,1345957.1716121437,1273341.565999863,1590219.0327491264
2020-06-22,1244856.7397343938,1577281.3004334022,1332868.4049243634,1260806.8395589578,1577281.300503794
2020-06-23,1255270.6678843652,1576664.2799008763,1342157.3514962238,1266415.0012386478,1576664.2799809377
2020-06-24,1254026.6839169392,1577529.09777866,1340967.466971914,1265607.2594605004,1577529.097843696
2020-06-25,1256908.6516628414,1579875.3360316404,1344399.2288239794,1269818.0237754593,1579875.3360988267
2020-06-26,1248283.31843951,1571376.6763618963,1334783.665627863,1258980.6590480967,1571376.6764196325
2020-06-29,1251846.7650411322,1579175.1232671046,1339731.1855908178,1261790.570942635,1579175.123322229
2020-06-30,1251467.3066461019,1577775.2924112123,1339022.0112688583,1261267.808232562,1577775.292652193
2020-07-01,1254565.1023127746,1586425.5349021207,1343221.9302609325,1265910.6487264442,1586425.5352040136
2020-07-02,1254233.0804600315,1589031.1177238736,1343340.4218148573,1268012.0707002166,1589031.1180747582
2020-07-03,1253532.6937270446,1584719.2387482764,1342066.5531853074,1264430.029968645,1584719.239043771
2020-07-06,1256134.1730742906,1589200.1623496814,1345057.1442043206,1269564.2351262614,1589200.1626484802
2020-07-07,1259195.0889891896,1593491.1198687926,1348447.5521193196,1273769.062389712,1593491.1201601657
2020-07-08,1261525.6288484521,1594272.9763880312,1350541.1632573085,1275075.767318662,1594272.9767015644
2020-07-09,1261783.188111467,1593905.5209230455,1350734.109354779,1274610.886490045,1593905.521197205
2020-07-10,1262893.9952348375,1598180.1212968538,1352428.412453361,1278127.8940408898,1598180.1216349509
2020-07-13,1264216.0615902087,1598962.065082591,1353707.8215882794,1279148.374450287,1598962.0653815013
2020-07-14,1263736.0115555676,1598754.8750167475,1353348.8808089853,1277220.5613506883,1598754.8752873982
2020-07-15,1262983.3155799103,1594254.3425742185,1352040.3627149398,1273684.9522616605,1594254.3428320612
2020-07-16,1262976.6181823518,1591299.9239170637,1351505.4239561562,1272339.8909646631,1591299.9241998594
2020-07-17,1259848.549717496,1584308.2972768517,1347522.8330667466,1265901.9885448522,1584308.2975603638
2020-07-20,1262947.3314526218,1586882.9334506907,1350689.5751549772,1269112.9979772551,1586882.9337367692
2020-07-21,1263278.4743258923,1589245.820692263,1351341.6467356435,1268941.0587012677,1589245.8210783228
2020-07-22,1265967.5397093014,1596239.6474380612,1354822.3602615597,1273182.1253575443,1596239.647860692
2020-07-23,1269521.4015523707,1599645.2230148914,1358266.8704209293,1278400.4891976055,1599645.2234343167
2020-07-24,1269072.7036648938,1600474.1309918396,1358119.7072483047,1279662.8756154443,1600474.1313671297
2020-07-27,1267095.6990782886,1600069.4033535838,1356476.8026362904,1276092.1105025564,1600069.403790447
2020-07-28,1266359.108652059,1600180.3961269227,1355765.3196765545,1274901.3501684226,1600180.3965895008
2020-07-29,1268177.5312266946,1600294.1772966716,1357322.9223392825,1277384.8551196193,1600294.1777821167
2020-07-30,1264543.1614832438,1594500.68078699,1352958.0804251821,1273536.5440350247,1594500.6812929309
2020-07-31,1260079.4412693088,1589669.3714030809,1348269.5659423918,1267344.8705703067,1589669.3718841868
2020-08-03,1255195.2570035844,1587087.4098161068,1343673.03941436,1264576.9458192445,1587087.4104024628
2020-08-04,1253164.6356127476,1583136.7730121491,1341096.0639427695,1261199.3449980903,1583136.7735598919
2020-08-05,1247279.838141829,1578995.5886725462,1335518.37995303,1257800.9921655806,1578995.589291976
2020-08-06,1246328.3245195227,1577670.3603801392,1334523.659368342,1258170.3094079478,1577670.3610467974
2020-08-07,1241095.5463722139,1571823.5415981736,1328987.268483392,1253310.9023485899,1571823.542345409
2020-08-10,1243925.282262588,1570930.0025781388,1331085.3876892158,1254550.9422642644,1570930.0032715725
2020-08-11,1244841.5164591623,1574516.6689000046,1332355.8215141494,1257232.986609659,1574516.6695963563
2020-08-12,1241134.8557638798,1571096.102281479,1328605.3463050527,1253648.5272557978,1571096.1030096107
2020-08-13,1239133.3419807304,1565195.4991917294,1325789.9682417202,1249357.06083501,1565195.4998652895
2020-08-14,1237833.3761765573,1562778.18061925,1324278.4008777302,1248505.9258683098,1562778.1813006084
2020-08-17,1238467.057489473,1560734.3835721598,1324273.7725152988,1247748.748909767,1560734.3841998705
2020-08-18,1243696.8756472059,1566085.2800721417,1329565.7499985986,1251533.6417468437,1566085.2806178892
2020-08-19,1245394.7120710344,1571375.071314523,1331941.5985013258,1254700.9345513247,1571375.0718764474
2020-08-20,1244587.7585893334,1570101.6200719683,1331074.560947304,1253695.8662580217,1570101.62066306
2020-08-21,1246369.203038429,1573243.5946853785,1333197.844052329,1255699.8622087166,1573243.5952712938
2020-08-24,1250343.6492243,1574929.9620087305,1336788.295140235,1255998.3669525702,1574929.962501302
2020-08-25,1251663.8095868458,1574340.5646337315,1337774.2215192008,1256079.3488347696,1574340.5651001635
2020-08-26,1256820.5205164317,1577299.6465453322,1342817.9644278965,1260063.21058867,1577299.6469233686
2020-08-27,1261176.196003356,1583972.999173363,1347593.099585826,1263961.234012783,1583972.999500338
2020-08-28,1261554.0943915062,1588313.172750059,1348622.6886124357,1262871.5465128135,1588313.1730999216
2020-08-31,1260160.289166183,1584619.2272178074,1346742.6531233517,1260225.7448915993,1584619.2275522908
2020-09-01,1260487.6217500907,1584500.0932471754,1346944.7647705243,1259448.8535130597,1584500.0935812618
2020-09-02,1257654.7899370512,1582545.1916575741,1344279.1593653802,1257452.7298255062,1582545.19198615
2020-09-03,1255818.145645099,1580096.7407658952,1342272.8851924243,1253923.638393062,1580096.7410865237
2020-09-04,1252099.5718907989,1578009.8747849925,1338568.4661694304,1251485.0175894555,1578009.8750966305
2020-09-07,1248682.9473045026,1575848.3973540494,1335141.67609711,1249331.1416043008,1575848.3976569534
2020-09-08,1247673.8284948214,1571401.597328652,1333524.327718007,1246348.9516604606,1571401.597618519
2020-09-09,1249069.126052587,1573874.0036065988,1335157.6163501225,1249446.0092700794,1573874.00390555
2020-09-10,1245925.5311278347,1570586.9056758909,1331742.04795681,1246127.2645255097,1570586.9059635203
2020-09-11,1243983.707453171,1567116.274026408,1329628.0908428996,1242281.3980259257,1567116.2743035164
2020-09-14,1245138.6855484974,1570552.7463162525,1331405.3675446992,1243557.522684789,1570552.7466053262
2020-09-15,1241495.6144349088,1562696.5401629407,1326923.5824367185,1239552.0947461978,1562696.540428652
2020-09-16,1245137.4655267056,1567577.8161262376,1330860.60104858,1242119.3052597956,1567577.8164075573
2020-09-17,1245850.6206161913,1565203.7910551631,1331123.3234967708,1241062.4965598248,1565203.791330189
2020-09-18,1246220.2030806923,1565897.0851325612,1331413.513654304,1241750.5874637163,1565897.0854087847
2020-09-21,1244731.5389122092,1570384.1051935928,1331092.9769766654,1240882.4892180848,1570384.105483664
2020-09-22,1243017.2261798398,1565867.5601297284,1328975.5112257523,1238127.8087316072,1565867.5604062814
2020-09-23,1241001.1896580434,1565196.8507862403,1327168.8536917318,1234894.5001319745,1565196.8510594096
2020-09-24,1242744.3527078913,1562852.7890072903,1327990.5629336743,1235976.0987532516,1562852.7892722122
2020-09-25,1247264.8804890641,1574300.7197399375,1334004.2481867804,1242424.3474780275,1574300.720042504
2020-09-28,1250497.63772099,1574233.0909414017,1336637.0456911884,1243791.971424799,1574233.0912434622
2020-09-29,1247507.807303359,1571832.7853677983,1333845.1197606786,1239779.0532139025,1571832.7856620345
2020-09-30,1246193.3465761044,1571893.0075907086,1332772.2513393033,1238425.5423032923,1571627.7065597144
2020-10-01,1248238.1436627072,1570555.426730245,1334324.407045868,1239413.1078277754,1571014.2602413937
2020-10-02,1244906.9500233345,1565294.3347738252,1330556.4537730264,1236939.8244861872,1565643.1546523373
2020-10-05,1244562.325185587,1561781.8358874142,1330069.864245823,1237232.1997856754,1564884.227502442
2020-10-06,1246681.718428083,1565307.050325622,1332149.6230871459,1238316.3470972602,1566056.7731429785
2020-10-07,1249823.7378310775,1568087.041726412,1335180.6263601056,1240278.5559613875,1568101.6857539823
2020-10-08,1253837.6344446614,1575411.5333162593,1339879.6094061339,1243933.9797354653,1575228.394603711
2020-10-09,1255336.7568166924,1576471.3835366045,1342187.7933365605,1245369.366267629,1579964.2496183317
2020-10-12,1252848.2731769062,1574158.0214245925,1339321.9412668287,1241764.9553866577,1575922.4013293171
2020-10-13,1251745.853711419,1577025.8244001535,1338474.4064972904,1241241.4638137983,1577221.177588838
2020-10-14,1248641.9573419325,1571697.9573400042,1335207.3510657428,1239355.7052186886,1573141.2186937165
2020-10-15,1245157.0154719318,1569984.5555205338,1331543.7177912479,1236470.5223279037,1569430.9481920418
2020-10-16,1247495.9162627077,1571813.7326869934,1334105.3554551245,1237466.671453374,1573074.1799706258
2020-10-19,1246888.5298105062,1566811.6948946905,1332969.2720383524,1236551.4954452328,1569550.2324545202
2020-10-20,1248435.126293084,1567119.1630616111,1334174.3348683745,1237559.8979327828,1569077.1828188773
